platform,date,author,rating,review_text,source_url,sentiment,sentiment_reason,themes,specific_issue,feature_request,churn_risk,churn_reason,trust_break,priority,priority_reason,is_actionable,is_feature_request,is_bug_report,is_churn_signal,noise_type,support_category,competitor_mentioned,action_item,key_insight,confidence
google_maps,Edited 4 months ago,Mr Mustufa,5.0,"I don't know much, but I will definitely try to find out.","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Neutral,Customer left a vague comment about finding out more.,Other,,,Low,,False,P4,Vague statement with no actionable content.,False,False,False,False,Vague Venting,Other,,,Non-substantive review.,0.98
google_maps,7 months ago,santosh sg365,5.0,Premium quality products & excellent customer support.,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer praises premium quality and customer support.,Product Quality | Customer Support,,,Low,,False,P4,Positive reinforcement of support team.,False,False,False,False,None,Other,,,Proactive support is recognized and valued.,0.95
google_maps,6 months ago,Monisha KA,5.0,Best quality and best service all the best👍 …,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer affirms best quality and service.,Product Quality | Customer Support,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,General satisfaction.,0.95
google_maps,6 months ago,Bikash Mohapatra,5.0,Quality products and loved the packaging.,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer loves the packaging and product quality.,Product Quality | Packaging,,,Low,,False,P4,Positive review highlighting packaging.,False,False,False,False,None,Other,,,Packaging is a distinct delighter for users.,0.95
google_maps,10 months ago,Bindu Nambiar,5.0,"Good quality fruits   , very happy with the product and service . Keep up the good work 👍 …","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer is happy with fruit quality and overall service.,Product Quality,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Consistent performance in the fruit category.,0.95
google_maps,7 months ago,Shaheen Fathima,5.0,"Awesome, amazing experience, i just love the packing , quality also,","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer had an amazing experience specifically highlighting packing.,Packaging | Product Quality,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Unboxing experience drives high satisfaction.,0.95
google_maps,7 months ago,Pavan Kumar,5.0,Good quality and on time delivered,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer is satisfied with quality and timing.,Product Quality | Delivery & Speed,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Reliability maintained.,0.95
google_maps,6 months ago,Praveen Shekar,5.0,Best quality and best service,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer briefly states best quality and service.,Product Quality | Customer Support,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,General satisfaction.,0.95
google_maps,6 months ago,Manju Barik,5.0,Good quality service,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer notes good quality service.,Customer Support,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Service levels are consistent.,0.95
google_maps,7 months ago,Guna Guna,5.0,Nice product fast delivery,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer notes nice product and fast delivery.,Product Quality | Delivery & Speed,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Speed remains a core competency.,0.95
google_maps,7 months ago,LINGESH Mass,5.0,Services good nice product,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer enjoyed the service and product.,Product Quality | Customer Support,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,General satisfaction.,0.95
google_maps,7 months ago,Gouri Vats,5.0,"Amazing app, great selection and quality.","https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,"Customer praises app, selection, and quality.",UX | Selection & Discovery | Product Quality,,,Low,,False,P4,Short positive review highlighting app experience.,False,False,False,False,None,Other,,,App interface successfully supports catalog discovery.,0.95
google_maps,7 months ago,Bulbul Laskar,5.0,Good product freesh vegitables,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer appreciates fresh vegetables.,Product Quality,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Produce freshness is meeting expectations.,0.95
google_maps,7 months ago,Bipan Chy,5.0,Frits and vegetables are good quality,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer likes the fruit and vegetable quality.,Product Quality,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Core category (F&V) performance is solid.,0.95
google_maps,7 months ago,Jonas Jonas francis,5.0,Very good quality,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer briefly states very good quality.,Product Quality,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,General satisfaction.,0.95
google_maps,7 months ago,alagu perumal,5.0,First Quality Products & Packing Material,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer highlights top quality products and packing.,Product Quality | Packaging,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Packing materials enhance perceived product value.,0.95
google_maps,7 months ago,Paturu Ramesh,5.0,Amazing customer feedback 👍 …,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer implies amazing customer support/experience.,Customer Support,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,General satisfaction.,0.95
google_maps,Edited 6 months ago,Prabhu Prabhakar,5.0,Fast delivery good,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer likes the fast delivery.,Delivery & Speed,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Delivery speed is met.,0.95
google_maps,10 months ago,Atthipatla Praveena,5.0,Products quality are really good.,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer affirms good product quality.,Product Quality,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,General satisfaction.,0.95
google_maps,7 months ago,Sananth gowda D K,5.0,Good company to visit,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Neutral,"Customer is reviewing the office space, not the app.",Other,,,Low,,False,P4,Not related to the digital product or grocery service.,False,False,False,False,One-off Incident,Other,,,Irrelevant office location review.,0.99
google_maps,10 months ago,Anil Chinna,5.0,Premium quality products iam happy with first club,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer is happy with premium products.,Product Quality,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,Brand premium positioning is effective.,0.95
google_maps,6 months ago,Ramjum Jum,5.0,nice product😍😍😍 …,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer left a brief positive product note.,Product Quality,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,General satisfaction.,0.95
google_maps,6 months ago,ms. kethana,5.0,Best experience with first club,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer had the best experience.,UX,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,General satisfaction.,0.95
google_maps,11 months ago,Vamsi Nihal Patchipulusu,5.0,Quality Commerce with Guilt-free Indulgence,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer praises the clean commerce approach.,Product Quality,,,Low,,False,P4,Positive reinforcement of brand messaging.,False,False,False,False,None,Other,,,Guilt-free branding strongly aligns with user intent.,0.95
google_maps,7 months ago,Ganesh Rao,5.0,Customer support,"https://www.google.com/maps/place/FirstClub+Technology+Private+Limited/@12.9210541,77.6722205,17z/data=!4m8!3m7!1s0x3bae1390768e3ee7:0x3f8295009e707a10!8m2!3d12.9210541!4d77.6722205!9m1!1b1!16s%2Fg%2F11xg5tvr9p?entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",Positive,Customer left a brief positive note for support.,Customer Support,,,Low,,False,P4,Short positive review.,False,False,False,False,None,Other,,,General satisfaction.,0.95
